axis,build_id,edge,depth,offset_cm,offset_frac,face,xml
1push,easy_002,25,3,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,25,4,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,27,0,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,27,1,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,27,2,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,27,3,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,27,4,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,29,0,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,29,1,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,29,2,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,29,3,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,29,4,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,31,0,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,31,1,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,31,2,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,31,3,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,31,4,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,33,0,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,33,1,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,33,2,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,33,3,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,33,4,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,35,0,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,35,1,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,35,2,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,35,3,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,35,4,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,37,0,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,37,1,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,37,2,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,37,3,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,37,4,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,39,0,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,39,1,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,39,2,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,39,3,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,39,4,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,41,0,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,41,1,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,41,2,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,41,3,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,41,4,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,43,0,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,43,1,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,43,2,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,43,3,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,43,4,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,45,0,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,45,1,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,45,2,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,45,3,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,45,4,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,47,0,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,47,1,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,47,2,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,47,3,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,47,4,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,49,0,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,49,1,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,49,2,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,49,3,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_002,49,4,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_603/rb_00012/env.xml
1push,easy_001,0,0,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,0,1,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,0,2,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,0,3,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,0,4,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,2,0,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,2,1,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,2,2,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,2,3,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,2,4,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,4,0,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,4,1,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,4,2,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,4,3,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,4,4,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,6,0,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,6,1,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,6,2,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,6,3,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,6,4,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,8,0,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,8,1,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,8,2,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,8,3,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,8,4,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,10,0,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,10,1,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,10,2,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,10,3,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,10,4,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,12,0,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,12,1,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,12,2,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,12,3,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,12,4,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,14,0,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,14,1,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,14,2,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,14,3,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,14,4,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,16,0,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,16,1,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,16,2,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,16,3,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,16,4,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,18,0,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,18,1,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,18,2,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,18,3,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,18,4,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,20,0,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,20,1,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,20,2,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,20,3,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,20,4,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,31,0,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,31,1,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,31,2,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,31,3,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,31,4,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,33,0,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,33,1,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,33,2,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,33,3,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,33,4,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,35,0,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,35,1,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,35,2,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,35,3,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,35,4,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,37,0,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,37,1,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,37,2,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,37,3,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,37,4,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,39,0,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,39,1,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,39,2,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,39,3,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,39,4,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,41,0,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,41,1,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,41,2,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,41,3,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,41,4,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,43,0,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,43,1,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,43,2,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,43,3,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,43,4,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,45,0,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,45,1,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,45,2,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,45,3,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,45,4,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,47,0,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,47,1,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,47,2,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,47,3,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,47,4,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,49,0,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,49,1,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,49,2,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,49,3,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,49,4,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,51,0,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,51,1,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,51,2,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,51,3,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,51,4,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,53,0,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,53,1,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
1push,easy_001,53,2,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_404/rb_00078/env.xml
